State StateCode Year PCP TAVG PDSI PHDI ZNDX PMDI CDD HDD SP01 SP02 SP03 SP06 SP09 SP12 SP24 TMIN TMAX
Arizona 2 1996 8.74 742.5 -49.61 -49.61 -19.57 -47.64 3074.0 1747.0 -4.97 -7.16 -8.8 -12.92 -18.23 -20.09 -5.27 568.4 916.5
Arizona 2 1997 12.71 726.4 -22.34 -37.72 -6.2 -33.47 3034.0 2039.0 1.55 0.15 -0.46 -2.37 -3.19 -4.67 -16.31 558.5 894.3
Arizona 2 1998 14.44 711.3 16.42 27.74 12.57 26.35 2649.0 2288.0 3.03 5.16 6.43 9.3 10.98 10.62 3.88 544.1 878.4
Arizona 2 1999 10.37 729.4 -15.26 -16.88 -13.08 -16.07 2818.0 1851.0 -3.08 -3.12 -1.84 0.18 -2.34 -2.79 5.03 550.7 908.3
Arizona 2 2000 11.13 740.1 -30.38 -42.5 -12.93 -34.96 3155.0 1973.0 -3.13 -2.99 -4.43 -8.93 -8.66 -8.37 -7.91 567.6 912.7
Arizona 2 2001 10.79 734.5 -1.2 -9.65 -5.76 -2.24 3201.0 2114.0 -0.1 -2.13 -2.7 -0.55 0.82 1.82 -4.59 563.2 905.6
Arizona 2 2002 6.97 734.1 -55.2 -55.2 -22.43 -53.7 3083.0 1997.0 -9.26 -12.56 -16.36 -23.52 -27.26 -27.85 -15.47 555.6 912.2
Arizona 2 2003 10.51 742.8 -43.41 -43.41 -11.36 -40.32 3200.0 1886.0 -2.76 -3.72 -4.6 -4.74 -5.55 -8.67 -23.4 571.7 913.9
Arizona 2 2004 13.52 725.0 -24.35 -37.78 -4.66 -30.82 2904.0 2041.0 1.28 1.17 1.15 -1.93 -3.8 -5.73 -10.04 559.2 890.5
Arizona 2 2005 13.08 733.8 19.81 42.45 9.48 34.23 2972.0 1892.0 -0.17 0.07 1.68 7.22 12.53 16.78 8.39 566.1 901.4
Arizona 2 2006 9.76 733.5 -40.62 -40.62 -14.99 -37.35 3048.0 1937.0 -3.9 -5.5 -6.85 -10.11 -15.48 -17.79 2.59 558.8 908.3
Arizona 2 2007 10.99 739.1 -47.14 -47.14 -14.63 -45.95 3215.0 1957.0 -1.37 -3.46 -5.17 -7.0 -7.9 -8.42 -17.78 567.8 910.6
Arizona 2 2008 12.31 727.6 -17.69 -17.69 0.17 -2.43 2964.0 2000.0 -1.96 -0.88 -0.11 1.01 0.77 1.47 -5.21 555.5 899.2
Arizona 2 2009 7.03 733.0 -32.34 -36.43 -19.35 -34.57 3086.0 1894.0 -5.97 -9.01 -10.49 -13.09 -11.9 -11.13 -6.64 559.6 905.9
Arizona 2 2010 13.91 724.7 10.4 6.22 7.28 9.81 2911.0 2037.0 0.38 0.45 0.95 0.97 -0.07 -1.45 -8.5 558.4 890.7
Arizona 2 2011 9.63 724.1 -29.94 -29.94 -13.22 -29.21 3091.0 2184.0 -3.27 -4.17 -5.87 -8.5 -9.77 -10.49 -8.46 551.1 897.1
Arizona 2 2012 9.56 745.3 -42.52 -42.52 -16.3 -40.49 3185.0 1781.0 -4.23 -5.32 -4.93 -5.37 -7.84 -9.58 -14.29 568.9 921.4
Arizona 2 2013 12.13 725.5 -31.88 -31.88 -4.69 -23.56 3031.0 2095.0 -1.15 0.05 -0.18 -0.43 -2.61 -3.84 -9.69 556.0 894.7
Arizona 2 2014 11.07 747.0 -26.66 -39.41 -14.52 -32.27 3080.0 1607.0 -3.39 -4.64 -3.45 -3.91 -4.22 -4.87 -6.69 576.2 917.8
Arizona 2 2015 14.39 741.0 -10.02 -17.87 -1.9 -10.6 3097.0 1806.0 6.23 8.02 7.94 8.6 9.18 8.55 2.17 576.2 905.7
Arizona 2 2016 12.44 746.9 -24.74 -24.74 -10.7 -22.07 3209.0 1638.0 1.82 0.5 -0.21 -0.57 -0.08 1.34 6.11 576.0 917.6
Arkansas 3 1960 45.49 706.6 -0.28 2.3 -1.3 2.52 1667.0 4017.0 -1.0 -2.04 -2.62 -3.09 -3.19 -3.16 -2.77 574.2 838.9
Arkansas 3 1961 55.71 709.6 15.58 15.58 9.64 12.96 1356.0 3622.0 3.47 4.64 4.21 4.57 4.21 2.25 -0.88 577.3 842.0
Arkansas 3 1962 45.79 723.7 3.0 4.29 -2.95 4.39 1786.0 3636.0 -1.08 -0.63 1.23 1.5 3.02 5.75 5.64 590.3 857.1
Arkansas 3 1963 32.8 724.1 -33.17 -33.17 -17.61 -32.72 1915.0 3697.0 -9.76 -14.26 -16.72 -19.04 -21.53 -23.17 -11.48 575.7 871.9
Arkansas 3 1964 45.9 728.1 -32.71 -32.71 -6.28 -25.48 1757.0 3436.0 -2.14 -3.08 -3.33 -7.23 -9.79 -14.96 -28.94 585.9 870.0
Arkansas 3 1965 43.94 732.3 -11.58 -15.0 -4.28 -13.98 1737.0 3305.0 -2.79 -3.79 -2.62 -3.03 -4.44 -3.82 -13.86 595.2 869.4
Arkansas 3 1966 46.0 710.1 -15.92 -15.92 -3.8 -7.76 1487.0 3728.0 -1.97 -2.45 -3.49 -5.58 -6.29 -8.01 -8.7 574.3 845.9
Arkansas 3 1967 47.68 718.6 2.71 -6.7 1.42 -3.56 1370.0 3353.0 -0.61 -2.06 -2.54 -4.6 -7.46 -9.72 -13.47 581.3 855.6
Arkansas 3 1968 58.33 704.0 23.86 23.86 10.11 21.92 1504.0 3915.0 4.36 6.29 6.43 7.86 8.72 8.53 -0.55 573.0 834.8
Arkansas 3 1969 46.36 714.2 -6.42 6.05 -2.89 2.01 1675.0 3780.0 -0.93 -1.9 -2.09 -1.69 0.6 4.58 9.15 578.0 850.4
Arkansas 3 1970 49.57 716.8 1.46 3.35 2.12 0.95 1723.0 3757.0 0.36 1.28 2.47 1.39 -0.64 -3.47 0.99 584.7 849.0
Arkansas 3 1971 42.7 725.5 -10.07 -10.74 -5.73 -9.62 1649.0 3411.0 -2.47 -5.81 -7.94 -7.91 -8.84 -7.2 -7.45 588.3 863.0
Arkansas 3 1972 49.03 720.4 -9.44 -11.45 0.09 -9.71 1690.0 3617.0 -0.9 -0.87 -2.04 -6.37 -8.58 -10.46 -12.4 586.3 854.5
Arkansas 3 1973 70.01 727.0 47.18 47.18 20.26 46.63 1644.0 3375.0 9.08 12.05 14.49 20.98 23.68 21.92 10.07 602.1 851.8
Arkansas 3 1974 58.8 723.2 44.62 44.62 12.13 39.78 1452.0 3283.0 5.17 7.87 9.58 13.49 14.93 18.57 29.32 594.2 852.4
Arkansas 3 1975 53.46 718.8 32.04 40.91 6.42 37.11 1541.0 3511.0 3.03 3.35 4.32 8.4 12.67 14.71 23.58 587.8 849.8
Arkansas 3 1976 41.03 705.2 -5.87 -0.1 -3.82 -5.15 1300.0 3705.0 -4.18 -5.14 -5.11 -7.25 -7.6 -6.5 6.45 562.5 847.6
Arkansas 3 1977 46.4 729.2 -16.08 -16.08 -5.35 -11.63 1990.0 3661.0 -0.94 -1.46 -3.29 -6.3 -9.15 -11.25 -12.72 592.5 865.8
Arkansas 3 1978 49.27 706.8 -10.12 -11.65 -1.64 -6.99 1818.0 4152.0 -0.05 -1.28 -2.46 -3.09 -3.49 -3.94 -11.15 571.4 842.4
Arkansas 3 1979 60.25 695.9 23.51 32.22 13.76 31.85 1442.0 4109.0 6.23 8.67 10.85 14.25 15.63 14.29 8.12 566.0 826.1
Arkansas 3 1980 40.1 726.0 -16.55 -5.62 -11.49 -9.43 2117.0 3827.0 -6.39 -6.36 -6.76 -8.79 -7.02 -3.43 8.8 583.9 867.4
Arkansas 3 1981 43.08 722.9 -6.07 -12.79 -3.21 -9.99 1655.0 3517.0 -3.45 -4.31 -4.22 -5.48 -9.8 -13.04 -11.61 587.3 858.1
Arkansas 3 1982 57.8 719.6 3.51 0.87 8.14 1.87 1612.0 3570.0 3.22 1.01 -1.19 -3.23 -4.2 -4.55 -12.8 589.6 849.6
Arkansas 3 1983 46.51 706.4 -3.34 6.47 -3.21 0.63 1691.0 4054.0 -2.07 -1.16 -0.04 3.43 6.02 7.12 1.94 577.4 835.1
Arkansas 3 1984 61.19 720.6 11.73 15.12 11.32 12.6 1544.0 3489.0 4.75 7.06 9.02 7.83 4.87 3.96 7.83 588.4 853.0
Arkansas 3 1985 48.93 718.1 -2.65 14.54 -1.41 9.29 1706.0 3729.0 0.53 0.53 0.59 5.16 9.52 12.64 11.94 587.4 848.9
Arkansas 3 1986 46.39 738.3 -2.93 -9.32 -3.72 -5.5 1858.0 3260.0 -2.11 -2.73 -2.83 -2.73 -4.34 -5.35 5.58 606.5 869.7
Arkansas 3 1987 53.1 732.7 -7.69 -9.39 0.38 -7.77 1836.0 3400.0 0.19 -1.15 -1.95 -2.8 -2.92 -1.75 -5.29 593.8 871.1
Arkansas 3 1988 46.03 717.0 -8.79 -2.56 -4.97 -5.48 1690.0 3724.0 -1.54 -0.31 -0.18 0.01 1.37 2.25 0.19 573.1 860.9
Arkansas 3 1989 51.35 707.7 18.21 23.58 5.91 19.27 1404.0 3721.0 0.8 1.71 4.53 10.34 12.03 11.24 9.91 576.2 839.1
Arkansas 3 1990 66.91 742.2 21.42 19.66 12.62 13.16 1751.0 3035.0 7.55 8.3 8.87 8.68 11.23 11.07 16.27 605.9 878.4
Arkansas 3 1991 61.52 735.7 24.72 24.72 8.76 19.63 1814.0 3276.0 5.15 7.3 8.96 12.75 14.4 16.45 19.17 610.4 860.9
Arkansas 3 1992 48.26 718.7 8.48 16.65 3.88 11.72 1349.0 3339.0 0.64 0.77 0.71 3.25 3.32 6.35 15.91 590.9 846.4
Arkansas 3 1993 52.04 711.9 5.28 10.74 2.72 7.91 1714.0 3924.0 1.76 1.84 2.26 0.99 1.97 1.76 5.49 584.3 838.9
Arkansas 3 1994 54.39 724.9 17.89 17.89 6.69 14.66 1535.0 3341.0 3.64 4.26 4.35 6.68 7.02 7.56 6.38 596.4 853.1
Arkansas 3 1995 42.85 725.8 -8.53 0.03 -7.26 -6.51 1679.0 3468.0 -3.18 -4.2 -4.08 -2.75 -0.55 0.8 5.89 590.9 860.6
Arkansas 3 1996 51.75 714.8 0.03 -6.01 5.48 -3.43 1593.0 3733.0 1.5 1.86 0.67 -3.6 -8.43 -10.99 -6.81 584.1 845.2
Arkansas 3 1997 51.93 716.0 26.0 26.0 3.9 20.59 1558.0 3633.0 1.86 1.68 3.02 6.95 11.42 11.9 1.61 587.4 844.4
Arkansas 3 1998 49.17 757.2 -10.55 -8.94 -6.54 -9.69 2234.0 3049.0 0.65 0.19 -0.03 -1.21 -1.15 0.84 9.05 630.8 883.5
Arkansas 3 1999 43.8 746.0 -19.71 -19.71 -8.61 -15.54 1810.0 2972.0 -4.13 -4.56 -5.15 -3.88 -2.37 -2.56 -1.53 604.4 887.3
Arkansas 3 2000 45.7 730.7 -24.72 -30.09 -6.25 -24.33 1901.0 3532.0 -3.7 -3.07 -5.11 -7.74 -11.35 -13.76 -12.13 597.4 864.3
Arkansas 3 2001 55.41 734.7 -0.51 -4.0 3.27 -1.95 1798.0 3293.0 2.72 1.88 2.91 1.83 1.48 1.52 -8.44 603.3 865.9
Arkansas 3 2002 52.82 727.0 1.36 13.27 2.03 7.21 1769.0 3513.0 2.03 3.06 4.26 7.79 10.11 10.33 8.35 600.0 853.8
Arkansas 3 2003 44.84 723.2 0.24 0.73 -2.72 0.49 1626.0 3461.0 -2.33 -1.28 -1.48 -1.8 -2.93 -2.66 5.63 594.7 851.8
Arkansas 3 2004 57.01 732.4 7.18 9.74 8.65 7.24 1611.0 3170.0 2.78 4.43 4.92 4.26 3.48 2.2 -0.48 608.8 856.3
Arkansas 3 2005 35.75 743.6 -22.47 -14.71 -17.04 -17.94 1920.0 3149.0 -7.36 -8.48 -9.1 -7.44 -5.49 -0.75 1.52 607.3 880.0
Arkansas 3 2006 49.33 743.9 -27.14 -37.95 -4.05 -34.09 1845.0 3024.0 0.85 -1.34 -3.17 -8.51 -12.42 -17.36 -11.86 604.9 882.8
Arkansas 3 2007 46.7 741.7 -13.05 -11.45 -4.98 -9.2 1921.0 3195.0 -1.95 -1.8 -1.4 -0.57 -0.8 -0.19 -12.26 612.5 871.0
Arkansas 3 2008 60.48 718.3 23.3 21.93 13.82 20.3 1604.0 3618.0 5.49 7.52 9.26 11.31 11.15 8.25 5.91 586.8 849.7
Arkansas 3 2009 72.2 719.2 44.36 44.36 23.74 38.8 1512.0 3519.0 9.06 12.2 14.55 15.32 14.88 16.72 17.79 596.8 841.3
Arkansas 3 2010 38.79 734.1 -12.82 15.06 -14.58 4.35 2191.0 3694.0 -5.07 -5.17 -6.42 -0.36 6.7 13.79 22.7 599.8 867.9
Arkansas 3 2011 55.83 741.9 -27.29 -27.29 -1.15 -16.76 2047.0 3335.0 1.65 0.42 -0.29 -1.83 -3.49 -8.02 5.97 606.7 876.7
Arkansas 3 2012 39.8 763.4 -29.95 -29.95 -16.12 -24.4 2157.0 2725.0 -4.32 -5.4 -4.61 -5.24 -4.55 -0.55 -5.39 624.7 902.1
Arkansas 3 2013 54.23 715.7 7.91 -6.78 5.82 -0.64 1639.0 3712.0 3.45 3.45 3.16 2.51 0.87 -2.16 -1.61 588.6 842.9
Arkansas 3 2014 47.91 704.0 6.8 10.96 3.38 7.51 1525.0 3941.0 0.1 0.54 1.22 2.5 2.75 2.48 -0.08 577.4 830.5
Arkansas 3 2015 67.31 736.8 17.11 18.4 13.55 14.98 1877.0 3297.0 7.63 8.58 7.88 9.71 9.96 9.53 8.45 611.4 862.4
Arkansas 3 2016 51.34 753.0 18.45 21.22 -0.53 13.7 2003.0 2964.0 1.16 2.99 5.99 11.31 14.96 18.18 19.89 624.6 881.3
California 4 1960 21.77 696.6 -34.3 -34.3 -4.36 -30.45 853.0 3230.0 -2.26 -2.97 -3.83 -4.33 -5.57 -9.28 -12.78 543.6 849.6
California 4 1961 16.53 693.8 -25.03 -25.03 -6.81 -23.22 794.0 3186.0 -1.21 -2.23 -3.1 -6.06 -8.32 -9.36 -13.11 541.0 846.5
California 4 1962 22.1 688.6 -5.09 -5.68 -0.68 -4.37 634.0 3315.0 -0.45 0.06 0.68 1.04 0.43 -0.49 -7.49 535.5 841.6
California 4 1963 24.74 685.0 15.57 17.23 9.9 16.5 653.0 3278.0 3.89 6.52 6.87 7.54 5.84 3.68 1.07 541.6 828.2
California 4 1964 22.27 678.8 -0.69 -7.63 2.69 -2.76 643.0 3509.0 0.09 -2.28 -3.79 -6.61 -9.27 -7.56 -3.1 527.3 830.1
California 4 1965 21.98 680.7 7.65 11.34 4.63 8.82 567.0 3371.0 0.92 2.71 3.6 4.35 5.65 5.31 -1.98 536.0 825.3
California 4 1966 18.72 696.1 -16.93 -19.39 -9.29 -17.5 736.0 3131.0 -3.87 -6.65 -8.0 -8.76 -6.76 -4.77 -0.55 543.1 848.8
California 4 1967 23.75 690.0 20.11 26.42 7.1 21.45 882.0 3373.0 3.74 5.6 6.88 8.3 9.67 8.09 1.79 542.3 837.3
California 4 1968 20.37 691.2 -9.78 -13.45 -4.32 -13.76 668.0 3138.0 0.79 -0.23 -1.58 -4.75 -6.15 -5.22 1.58 541.9 840.1
California 4 1969 30.6 690.0 2.97 27.27 9.41 17.1 760.0 3276.0 2.58 3.46 4.77 9.21 14.23 17.59 8.96 543.7 835.9
California 4 1970 27.81 693.9 -5.06 1.21 4.12 -2.27 749.0 3168.0 0.13 1.24 0.96 1.68 3.94 5.0 15.35 543.7 843.9
California 4 1971 18.24 674.5 3.22 12.35 2.83 6.89 738.0 3688.0 0.57 0.1 0.49 0.8 0.84 0.69 2.76 525.8 823.3
California 4 1972 17.21 687.1 -10.33 -12.9 -6.13 -12.66 747.0 3277.0 -1.75 -1.93 -2.8 -6.17 -9.04 -10.46 -7.18 538.8 835.1
California 4 1973 28.93 687.6 4.13 4.59 4.81 3.32 681.0 3393.0 1.14 1.22 1.64 5.24 8.45 8.24 -1.61 542.5 832.5
California 4 1974 21.35 691.5 4.02 11.85 -1.41 8.17 750.0 3294.0 -2.82 -1.49 -0.2 3.63 7.74 9.76 11.59 540.8 842.2
California 4 1975 20.94 675.3 7.81 7.36 0.79 4.82 596.0 3609.0 0.27 0.88 0.91 1.39 0.89 -0.13 5.83 526.0 824.4
California 4 1976 11.75 689.6 -38.58 -38.58 -18.29 -35.54 652.0 3030.0 -3.34 -5.38 -7.07 -12.97 -18.19 -18.69 -11.96 532.9 846.1
California 4 1977 17.53 695.8 -38.96 -60.85 -17.11 -57.83 739.0 3049.0 -0.34 -1.84 -3.98 -13.56 -22.66 -27.72 -27.54 544.6 846.8
California 4 1978 28.86 691.4 23.11 24.82 9.3 23.3 750.0 3135.0 2.76 4.95 6.77 11.75 16.98 18.05 -0.32 547.6 835.1
California 4 1979 24.63 692.1 5.45 3.99 2.51 2.2 782.0 3200.0 3.98 4.02 3.58 2.24 0.7 1.83 13.9 543.1 841.0
California 4 1980 24.12 696.9 8.57 14.35 2.6 11.85 665.0 2932.0 -0.47 -1.14 -0.72 3.25 8.24 11.46 8.28 547.7 845.8
California 4 1981 26.24 711.6 -12.26 -16.75 0.96 -14.45 915.0 2808.0 1.32 1.4 1.28 -0.38 -3.75 -6.2 3.56 563.8 859.5
California 4 1982 31.99 676.0 41.41 41.41 20.0 40.56 641.0 3422.0 9.33 12.17 13.93 16.48 16.83 16.17 7.5 536.8 815.2
California 4 1983 42.46 690.7 78.35 78.35 30.01 77.89 817.0 3051.0 12.07 15.43 18.21 23.24 27.28 29.42 33.24 557.9 823.1
California 4 1984 18.32 698.6 -7.96 30.11 -3.28 4.95 1050.0 3053.0 2.34 3.02 3.07 1.69 1.58 6.26 26.53 552.4 844.6
California 4 1985 14.7 688.0 -14.49 -18.4 -11.92 -19.69 788.0 3271.0 -4.28 -5.8 -6.18 -7.79 -8.31 -8.24 -2.04 536.3 839.3
California 4 1986 24.25 706.6 -1.3 4.99 -0.72 1.03 686.0 2717.0 0.56 0.89 2.08 5.13 8.15 8.79 0.25 557.9 854.9
California 4 1987 19.71 699.4 -35.87 -35.87 -11.87 -34.99 722.0 3017.0 -2.68 -4.93 -6.38 -9.49 -11.3 -12.22 -1.63 549.2 849.5
California 4 1988 17.1 705.0 -25.53 -25.53 -5.79 -17.47 797.0 2888.0 -2.36 -2.15 -2.97 -4.93 -6.89 -7.86 -13.83 549.2 860.9
California 4 1989 14.95 697.4 -16.99 -18.87 -9.01 -16.3 725.0 2929.0 -2.64 -1.67 -0.89 -3.13 -5.93 -8.12 -11.54 541.2 853.3
California 4 1990 13.99 695.6 -35.85 -35.85 -16.03 -33.89 867.0 3067.0 -2.0 -3.93 -5.67 -10.01 -13.93 -15.4 -15.84 540.5 850.4
California 4 1991 19.79 697.7 -30.59 -30.59 -5.36 -10.01 738.0 3020.0 -0.67 -2.11 -3.03 -5.8 -6.79 -10.78 -17.33 546.2 849.0
California 4 1992 23.23 711.4 -29.02 -31.65 -7.91 -26.94 963.0 2714.0 0.27 0.29 -0.3 -2.2 -3.17 -3.12 -10.04 564.8 858.0
California 4 1993 26.7 691.9 19.5 26.51 7.27 22.57 724.0 2912.0 0.87 3.51 4.56 8.82 12.53 15.89 8.74 546.1 837.5
California 4 1994 17.54 696.1 -23.25 -27.4 -8.86 -24.83 862.0 3155.0 -3.82 -5.59 -6.04 -8.42 -11.26 -12.6 3.59 544.8 847.0
California 4 1995 35.2 707.3 50.2 50.2 20.59 42.28 817.0 2728.0 3.02 4.63 6.51 13.36 19.76 20.8 8.4 562.5 851.8
California 4 1996 32.51 714.8 29.47 29.47 12.48 21.67 940.0 2648.0 5.51 6.53 7.19 8.83 8.69 10.48 22.03 566.1 863.5
California 4 1997 20.6 709.6 -10.48 -8.09 -6.67 -11.27 960.0 2663.0 1.52 2.1 2.51 3.11 5.46 10.33 13.5 561.0 857.6
California 4 1998 36.41 680.6 55.61 60.52 29.06 59.45 780.0 3404.0 9.25 12.67 14.99 19.95 22.55 22.28 23.43 541.9 819.0
California 4 1999 17.63 695.5 -2.08 24.42 -5.38 15.16 699.0 3053.0 -1.65 -2.8 -3.4 -3.42 -1.52 2.34 18.33 541.0 850.2
California 4 2000 21.43 705.6 -6.21 -13.36 -4.56 -7.24 831.0 2830.0 0.01 0.32 0.48 0.04 -0.68 -0.89 -0.19 555.9 855.0
California 4 2001 23.02 709.4 -29.01 -29.01 -7.58 -26.48 936.0 2963.0 -0.52 -2.28 -4.16 -5.78 -6.96 -8.63 -7.28 558.1 860.7
California 4 2002 18.68 706.2 -26.22 -32.63 -10.15 -29.28 829.0 2943.0 -7.37 -11.51 -10.89 -10.03 -8.76 -7.79 -11.82 548.5 863.6
California 4 2003 21.63 713.2 3.05 -2.56 -0.9 0.53 1058.0 2833.0 0.82 1.51 2.33 3.36 4.46 2.5 -4.27 563.9 862.2
California 4 2004 21.76 706.3 -11.85 -19.76 -6.82 -14.37 858.0 2840.0 -2.42 -2.7 -2.77 -2.56 -1.76 -0.59 0.17 555.6 857.0
California 4 2005 30.1 703.3 36.98 36.98 16.07 35.21 812.0 2812.0 6.91 8.08 8.72 11.59 12.21 11.63 7.01 556.4 849.7
California 4 2006 23.61 703.7 5.53 24.75 -0.67 17.19 1014.0 3013.0 -1.23 -0.94 0.67 6.27 11.48 13.47 16.93 551.9 855.5
California 4 2007 13.84 707.2 -45.24 -45.24 -18.64 -44.74 889.0 2875.0 -5.08 -7.31 -9.07 -13.3 -16.45 -15.84 0.14 550.0 864.3
California 4 2008 17.85 707.0 -44.06 -44.06 -14.24 -41.8 1018.0 2859.0 -7.18 -10.03 -11.35 -12.03 -9.08 -7.94 -15.96 551.4 863.0
California 4 2009 17.05 706.1 -42.76 -42.76 -10.55 -41.52 967.0 2879.0 -3.15 -3.55 -3.61 -5.75 -8.69 -12.46 -14.2 551.3 861.0
California 4 2010 31.18 692.7 17.68 8.48 13.93 11.43 703.0 3086.0 4.03 4.55 5.4 7.66 6.82 5.04 -5.14 548.1 837.4
California 4 2011 18.79 689.4 20.5 31.26 2.91 25.28 777.0 3180.0 0.7 3.15 4.68 6.94 8.52 10.22 9.75 538.4 840.0
California 4 2012 23.45 714.1 -19.17 -20.93 -3.95 -15.95 1020.0 2739.0 1.23 -0.26 -1.94 -4.55 -6.68 -8.45 1.38 558.2 870.0
California 4 2013 7.93 711.8 -34.02 -34.02 -22.27 -33.61 968.0 2705.0 -5.82 -7.75 -8.97 -13.06 -14.99 -12.7 -14.45 553.0 870.9
California 4 2014 19.9 737.4 -69.04 -69.04 -20.26 -67.95 1174.0 2090.0 -0.19 -3.34 -5.12 -11.08 -16.52 -22.96 -22.24 584.2 890.6
California 4 2015 15.05 729.1 -57.46 -57.46 -16.66 -57.08 1158.0 2342.0 -1.67 -2.54 -4.1 -7.41 -9.72 -10.05 -20.74 577.2 881.2
California 4 2016 26.04 721.9 -18.41 -20.81 1.29 -10.93 1024.0 2424.0 0.47 1.33 2.92 5.5 5.41 3.81 -4.72 572.8 870.8
Colorado 5 1960 15.99 530.6 -7.52 -2.75 -3.69 -4.42 257.0 7658.0 -1.75 -3.53 -4.87 -4.71 -4.27 -3.32 -6.83 365.1 696.2
Colorado 5 1961 19.61 526.3 7.6 -1.51 6.58 1.23 211.0 7810.0 1.7 3.23 3.62 2.94 -1.07 -4.58 -5.82 365.0 687.8
Colorado 5 1962 15.18 540.8 2.38 14.88 -2.86 9.42 198.0 7373.0 -3.23 -4.77 -5.47 -3.56 -0.64 1.98 -2.1 369.6 712.0
Colorado 5 1963 15.31 554.2 -43.81 -43.81 -19.7 -41.22 358.0 7053.0 -4.55 -6.04 -6.97 -11.8 -15.58 -16.72 -10.65 384.1 724.1
Colorado 5 1964 15.48 523.1 -47.59 -56.45 -14.92 -54.87 278.0 7833.0 -3.57 -6.32 -9.49 -11.09 -10.94 -13.41 -21.04 355.1 690.8
Colorado 5 1965 23.03 530.2 39.56 24.27 24.54 32.27 160.0 7584.0 8.19 10.76 12.8 13.45 9.57 6.57 -4.43 372.1 688.3
Colorado 5 1966 14.44 535.5 -1.72 23.22 -4.68 11.09 294.0 7508.0 -5.47 -8.46 -9.98 -10.57 -6.19 -1.29 4.06 364.5 706.3
Colorado 5 1967 18.76 537.2 -0.38 -1.0 0.57 -0.21 151.0 7414.0 0.92 0.63 0.48 1.55 -0.13 -3.65 -3.57 371.8 702.1
Colorado 5 1968 15.4 523.6 -1.05 5.85 -0.83 -0.06 188.0 7722.0 -3.58 -3.47 -4.16 -5.79 -4.35 -2.96 -4.97 356.9 690.3
Colorado 5 1969 21.93 536.2 22.67 22.67 19.05 22.71 295.0 7545.0 4.69 7.11 9.68 6.76 4.7 2.5 -0.36 379.4 692.7
Colorado 5 1970 17.22 531.6 41.24 41.24 8.35 37.04 272.0 7650.0 -1.93 -1.65 -2.2 0.11 2.98 5.52 5.77 367.3 696.2
Colorado 5 1971 16.93 528.8 20.14 20.14 2.92 15.26 223.0 7699.0 -1.11 -2.6 -3.24 -3.68 -3.58 -3.6 1.27 365.0 692.3
Colorado 5 1972 17.38 535.2 -10.88 -13.56 -5.02 -13.36 201.0 7564.0 -1.61 -2.54 -3.75 -7.24 -9.85 -10.03 -9.93 373.7 696.3
Colorado 5 1973 18.55 520.5 37.45 37.45 11.83 35.44 206.0 7852.0 0.68 1.38 2.41 8.69 9.93 8.28 -1.53 361.5 679.7
Colorado 5 1974 14.61 533.0 -12.51 -2.82 -8.04 -4.68 226.0 7465.0 -4.75 -5.84 -6.08 -9.2 -9.47 -6.57 1.23 362.5 703.4
Colorado 5 1975 16.54 522.1 -1.42 -3.36 1.72 -2.61 210.0 7758.0 -1.34 -1.67 -2.85 -3.29 -5.29 -8.74 -10.94 354.2 690.2
Colorado 5 1976 14.56 536.4 -9.37 -9.37 -7.89 -8.75 230.0 7401.0 -6.98 -7.77 -6.78 -10.1 -12.17 -12.99 -15.5 364.3 708.8
Colorado 5 1977 15.83 555.5 -47.05 -47.05 -20.35 -46.97 334.0 6998.0 -3.27 -7.0 -9.92 -12.06 -14.5 -16.89 -21.01 386.7 723.7
Colorado 5 1978 17.86 534.5 -25.87 -30.93 -2.38 -26.11 265.0 7657.0 0.8 -0.59 -1.77 -3.98 -2.9 -3.48 -14.43 372.3 696.8
Colorado 5 1979 19.3 522.0 31.28 31.28 11.69 27.41 212.0 7860.0 2.51 4.94 6.58 8.37 6.85 6.35 1.96 358.9 685.3
Colorado 5 1980 17.81 547.2 8.47 26.55 2.78 17.87 358.0 7306.0 -1.09 0.11 1.76 3.86 6.74 8.03 10.48 381.8 712.8
Colorado 5 1981 18.79 564.8 -46.03 -46.03 -13.3 -43.86 287.0 6681.0 -0.1 -1.07 -1.67 -3.93 -7.57 -9.5 -1.51 400.5 729.3
Colorado 5 1982 19.84 529.1 5.53 0.95 8.43 3.49 236.0 7659.0 2.98 4.48 4.59 5.01 5.45 6.59 -2.49 370.7 687.8
Colorado 5 1983 21.92 532.9 42.69 42.69 18.69 40.2 319.0 7757.0 6.01 6.45 6.41 9.97 13.64 13.71 14.78 380.3 685.1
Colorado 5 1984 20.55 524.3 54.64 54.64 17.03 53.14 267.0 7812.0 3.42 6.7 10.5 11.52 11.8 14.22 20.99 368.8 679.7
Colorado 5 1985 20.51 529.6 48.42 48.42 13.18 47.02 246.0 7789.0 4.01 6.27 6.07 8.95 11.01 12.57 20.11 371.2 688.0
Colorado 5 1986 19.83 555.9 37.38 37.38 10.3 35.18 251.0 6882.0 2.34 4.02 5.52 7.51 7.88 9.08 15.87 395.5 716.2
Colorado 5 1987 18.82 543.1 39.38 39.38 8.64 35.88 239.0 7246.0 2.24 1.87 1.98 5.72 8.57 10.38 14.03 379.4 706.5
Colorado 5 1988 16.74 541.3 9.33 13.35 0.08 11.37 340.0 7369.0 -1.56 -1.71 -1.83 -2.58 -2.99 -2.28 5.58 373.3 709.5
